Testament,Book,Chapter,Verse,Content
"New","40","2","2","Walipofika wakawauliza watu, “Yuko wapi mtoto aliyezaliwa ili awe Mfalme wa Wayahudi? Tuliiona nyota ilipochomoza na kutuonesha kuwa amezaliwa. Nasi tumekuja ili tumwabudu.”"
"New","40","2","3","Mfalme Herode aliposikia haya, yeye pamoja na watu wote wakaao Yerusalemu walikasirika sana."
"New","40","2","4","Herode aliitisha mkutano wa wakuu wote wa makuhani wa Kiyahudi na walimu wa sheria. Akawauliza ni wapi ambapo Masihi angezaliwa."
"New","40","2","5","Wakamjibu, “Ni katika mji wa Bethlehemu ya Yuda kama ambavyo nabii aliandika:"
"New","40","2","6","‘Bethlehemu, katika nchi ya Yuda, wewe ni wa muhimu miongoni mwa watawala wa Yuda. Ndiyo, mtawala atakayewaongoza watu wangu Israeli, atatoka kwako.’”"
"New","40","2","7","Kisha Herode akawaita na kufanya mkutano wa siri na wenye hekima kutoka mashariki. Akaelewa kwa usahihi wakati walipoiona nyota."
"New","40","2","8","Kisha akawaruhusu waende Bethlehemu. Akawaambia, “Nendeni mkamtafute mtoto kwa makini na mtakapompata mrudi na kunipa taarifa mahali alipo, ili nami pia niende kumwabudu.”"
"New","40","2","9","Wenye hekima walipomsikiliza mfalme, waliondoka. Waliiona tena ile nyota waliyoiona hapo mwanzo na wakaifuata. Nyota ile iliwaongoza mpaka mahali alipokuwa mtoto na kusimama juu ya sehemu hiyo."
"New","40","2","10","Wenye hekima walipoona kuwa nyota ile imesimama, walifurahi na kushangilia kwa furaha."
"New","40","2","11","Wenye hekima hao kisha waliingia katika nyumba alimokuwamo mtoto Yesu pamoja na Mariamu mama yake. Walisujudu na kumwabudu mtoto. Kisha wakafungua masanduku yenye zawadi walizomletea mtoto. Wakampa hazina za dhahabu, uvumba na manemane."
"New","40","2","12","Lakini Mungu aliwaonya wenye hekima hao katika ndoto kuwa wasirudi tena kwa Herode. Hivyo kwa kutii walirudi nchini kwao kwa kupitia njia nyingine."
"New","40","2","13","Baada ya wenye hekima kuondoka, malaika wa Bwana akamjia Yusufu katika ndoto na kumwambia, “Damka! Mchukue mtoto pamoja na mama yake ukimbilie Misri kwa sababu Herode amedhamiria kumwua mtoto na sasa atatuma watu kumtafuta. Na mkae Misri mpaka nitakapowaambia mrudi.”"
"New","40","2","14","Hivyo Yusufu alidamka na kutoka kwenda Misri akiwa na mtoto na mama yake. Nao waliondoka usiku."
"New","40","2","15","Yusufu na familia yake walikaa huko Misri mpaka Herode alipofariki. Hili lilitukia ili maneno yaliyosemwa na nabii yatimie: “Nilimwita mwanangu atoke Misri.”"
"New","40","2","16","Herode alipoona kuwa wenye hekima wamemfanya aonekane mjinga, alikasirika sana. Hivyo akatoa amri ya kuua watoto wote wa kiume wenye umri wa miaka miwili au chini ya miaka hiyo katika mji wa Bethlehemu na vitongoji vyake. Herode alifahamu kutoka kwa wenye hekima kwamba walikuwa wameiona nyota miaka miwili kabla."
"New","40","2","17","Hili likatimiza yale yaliyosemwa na Mungu kupitia nabii Yeremia aliposema:"
"New","40","2","18","“Sauti imesikika Rama, sauti ya kilio na huzuni kuu. Raheli akiwalilia watoto wake, na amekataa kufarijiwa kwa sababu watoto wake hawapo tena.”"
"New","40","2","19","Wakati Yusufu na familia yake wakiwa Misri, Herode alifariki. Malaika wa Bwana akamjia Yusufu katika ndoto"
"New","40","2","20","na akamwambia, “Damka! Mchukue mtoto na mama yake urudi Israeli, kwani waliojaribu kumwua mtoto wamekwisha kufa.”"
"New","40","2","21","Hivyo Yusufu alidamka na kumchukua mtoto Yesu na mama yake na kurudi Israeli."
"New","40","2","22","Lakini Yusufu aliposikia kuwa Arkelao alikuwa mfalme wa Yuda baada ya baba yake kufa, aliogopa kwenda huko. Lakini baada ya kuonywa na Mungu katika ndoto, Yusufu aliondoka pamoja na familia yake akaenda sehemu za Galilaya."
"New","40","2","23","Alikwenda katika mji wa Nazareti na kukaa huko. Hii ilitokea ili kutimiza maneno yale yaliyosemwa na manabii. Mungu alisema Masihi angeitwa Mnazareti."
"New","40","3","1","Baadaye, kabla ya miaka mingi kupita, Yohana Mbatizaji alianza kuwahubiri watu ujumbe uliotoka kwa Mungu. Naye alihubiri kutokea maeneo ya nyikani huko Uyahudi."
"New","40","3","2","Yohana alisema, “Tubuni na kuibadili mioyo yenu, kwa sababu ufalme wa Mungu umekaribia.”"
"New","40","3","3","Nabii Isaya alisema kuhusu habari za Yohana Mbatizaji pale aliposema, “Kuna mtu anayeipaza sauti yake toka nyikani: ‘Tayarisheni njia kwa ajili ya Bwana; nyoosheni njia kwa ajili yake.’”"
"New","40","3","4","Huyo Yohana alivaa mavazi yaliyofumwa kutokana na manyoya ya ngamia. Naye alijifunga mkanda wa ngozi kuzunguka kiuno chake, na alikula nzige na asali mbichi."
"New","40","3","5","Watu kutoka Yerusalemu na maeneo yote ya Uyahudi na wale kutoka maeneo yote yaliyo kando ya Mto Yordani walikwenda kwa Yohana Mbatizaji;"
"New","40","3","6","huko waliungama matendo yao mabaya kwake naye akawabatiza katika Mto Yordani."
"New","40","3","7","Mafarisayo na Masadukayo wengi walikwenda kwa Yohana ili wabatizwe. Yohana alipowaona, akasema, “Enyi ninyi nyoka! Ni nani amewaonya kuikimbia hukumu ya Mungu inayokuja?"
"New","40","3","8","Muibadili mioyo yenu! Na muoneshe kwa vitendo kuwa mmebadilika."
"New","40","3","9","Ninajua mnachofikiri. Mnataka akasema kuwa, ‘lakini Ibrahimu ni baba yetu!’ Hiyo haijalishi. Ninawaambia Mungu anaweza kumzalia Ibrahimu watoto kutoka katika mawe haya."
"New","40","3","10","Shoka limewekwa tayari kukata shina la mti katika mizizi yake. Kila mti usiozaa matunda mazuri utakatwa vivyo hivyo na kutupwa motoni."
"New","40","3","11","Mimi ninawabatiza kwa maji kuonesha kuwa mmebadilika mioyoni mwenu na pia maishani mwenu. Lakini yupo mwingine ajaye baada yangu, mwenye nguvu zaidi kuliko mimi, huyo atafanya mengi zaidi yangu. Nami niliye mtumwa wa chini kabisa sistahili hata kuinama na kufungua kamba za viatu vyake. Yeye huyo atawabatiza kwa Roho Mtakatifu na kwa moto."
"New","40","3","12","Naye atakuja akiwa tayari kwa ajili ya kuisafisha nafaka. Atatenganisha nafaka nzuri kutoka kwenye makapi, na kisha ataiweka nafaka nzuri kwenye ghala yake. Kisha atayachoma makapi kwa moto usiozimika.”"
"New","40","3","13","Ndipo Yesu alitoka Galilaya na kwenda Mto Yordani. Alikwenda kwa Yohana, akitaka kubatizwa."
"New","40","3","14","Lakini Yohana alijaribu kumzuia. Yohana akamwambia Yesu, “Kwa nini unakuja kwangu ili nikubatize? Mimi ndiye ninayepaswa kubatizwa na wewe!”"
"New","40","3","15","Yesu akajibu, “Acha iwe hivyo kwa sasa. Tunapaswa kuyatimiza mapenzi ya Mungu.” Ndipo Yohana akakubali."
"New","40","3","16","Hivyo Yesu akabatizwa. Mara tu aliposimama kutoka ndani ya maji, mbingu zilifunguka na akamwona Roho Mtakatifu akishuka kutoka mbinguni kama hua na kutua juu yake."
"New","40","3","17","Sauti kutoka mbinguni ikasema, “Huyu ni Mwanangu, nimpendaye. Ninapendezwa naye.”"
"New","40","4","1","Kisha Roho Mtakatifu akamwongoza Yesu hadi nyikani ili akajaribiwe na Shetani."
"New","40","4","2","Baada ya Yesu kufunga kwa siku arobaini mchana na usiku, akaumwa njaa sana."
"New","40","4","3","Mjaribu akamwendea na akasema, “Ikiwa wewe ni Mwana wa Mungu, basi yaamuru mawe haya yawe mikate.”"
"New","40","4","4","Yesu akajibu, “Maandiko yanasema, ‘Mtu hataishi kwa mkate tu, ila kwa kila Neno linalotoka katika kinywa cha Mungu.’”"
"New","40","4","5","Kisha Shetani alimwongoza Yesu mpaka mji mtakatifu wa Yerusalemu na akamweka juu ya mnara wa Hekalu."
"New","40","4","6","Akamwambia Yesu, “Ikiwa wewe ni Mwana wa Mungu, jirushe mpaka chini! Kwani Maandiko yanasema, ‘Mungu atawaamuru malaika zake wakusaidie, na mikono yao itakupokea, ili usije ukajikwaa mguu wako kwenye jiwe.’”"
"New","40","4","7","Yesu akamjibu, “Pia, Maandiko yanasema, ‘usimjaribu Bwana Mungu wako.’”"
"New","40","4","8","Kisha Shetani akamwongoza Yesu mpaka kwenye kilele cha mlima ulio mrefu sana na kumwonyesha falme zote za ulimwengu na vitu vya kupendeza vilivyomo ndani."
"New","40","4","9","Shetani akamwambia Yesu, “Ukiinama na kuniabudu, nitakupa vitu hivi vyote.”"
"New","40","4","10","Yesu akamjibu Shetani akamwambia, “Ondoka kwangu Shetani! Kwani Maandiko yanasema, ‘Umwabudu Bwana Mungu wako na umtumikie yeye peke yake!’”"
"New","40","4","11","Baada ya hayo, Shetani akamwacha. Ndipo malaika wakaja kumhudumia."
"New","40","4","12","Yesu aliposikia kuwa Yohana alikuwa amefungwa gerezani, alirudi katika wilaya ya Galilaya."
"New","40","4","13","Lakini aliondoka Nazareti. Alikwenda kuishi Kapernaumu, mji ulio kando kando ya Ziwa Galilaya katika eneo la Zabuloni na Naftali."
"New","40","4","14","Hili lilitokea ili kutimiza maneno aliyosema nabii Isaya:"
"New","40","4","15","“Sikilizeni, enyi nchi ya Zabuloni na Naftali, nchi iliyo kando ya barabara iendayo baharini, ng'ambo ya Mto Yordani! Galilaya, wanapokaa Mataifa."
"New","40","4","16","Watu wanaoishi katika giza ya kiroho, nao wameiona nuru iliyo kuu. Nuru hiyo imeangaza kwa ajili yao wale wanaoishi katika nchi yenye giza kama kaburi.”"
"New","40","4","17","Tangu wakati huo Yesu alianza kuwaambia watu ujumbe wake unaosema, “Mbadili mioyo yenu na maisha yenu pia, kwa sababu Ufalme wa Mungu umewafikia.”"
"New","40","4","18","Yesu alipokuwa akitembea kando ya Ziwa Galilaya, aliwaona ndugu wawili, Simoni, aitwaye Petro na nduguye aitwaye Andrea. Ndugu hawa walikuwa wavuvi na walikuwa wanavua samaki kwa nyavu zao."
"New","40","4","19","Yesu akawaambia, “Njooni, mnifuate, nami nitawafanya kuwa wavuvi wa aina nyingine. Nitawafundisha jinsi ya kukusanya watu badala ya samaki.”"
"New","40","4","20","Mara moja, Simoni na Andrea wakaziacha nyavu zao na kumfuata Yesu papo hapo."
"New","40","4","21","Yesu akaendelea kutembea kutoka pale. Akawaona ndugu wengine wawili, Yakobo na Yohana wana wa Zebedayo. Walikuwa kwenye mashua pamoja na Zebedayo baba yao. Walikuwa wakiandaa nyavu zao za kuvulia samaki. Yesu akawaita wamfuate."
"New","40","4","22","Mara moja wakaiacha mashua pamoja na baba yao na wakamfuata Yesu."
"New","40","4","23","Yesu alikwenda sehemu zote za Galilaya, akifundisha na akihubiri Habari Njema katika masinagogi kuhusu Ufalme wa Mungu. Aliponya magonjwa yote na madhaifu mengi ya watu."
"New","40","4","24","Habari kuhusu Yesu zilienea katika nchi yote ya Shamu, na watu waliwaleta wale wote wenye kuteswa na magonjwa na maumivu mbalimbali. Baadhi yao walikuwa na mashetani, wengine walikuwa na kifafa na wengine walikuwa wamepooza. Yesu akawaponya wote."
"New","40","4","25","Makundi makubwa ya watu walimfuata; watu kutoka Galilaya, na jimbo lililoitwa Miji Kumi, Yerusalemu, Yuda na maeneo ng'ambo ya Mto Yordani."
"New","40","5","1","Yesu alipoyaona makundi ya watu, alipanda kwenye kilima na kukaa chini. Wanafunzi wake walimjia Yesu."
"New","40","5","2","Kisha Yesu akaanza kuwafundisha watu kwa akasema:"
"New","40","5","3","	“Heri kwa walio maskini na wenye kujua kwamba wanamhitaji Mungu. Kwa kuwa ufalme wa Mungu ni wao."
"New","40","5","4","Heri kwa wenye huzuni sasa. Kwa kuwa watafarijiwa na Mungu."
"New","40","5","5","Heri kwa walio wapole. Kwa kuwa watairithi nchi."
"New","40","5","6","	Heri kwa wenye kiu na njaa ya kutenda haki. Kwa kuwa Mungu ataikidhi kiu na njaa yao."
"New","40","5","7","Heri kwa wanaowahurumia wengine. Kwa kuwa watahurumiwa pia."
"New","40","5","8","	Heri kwa wenye moyo safi, Kwa kuwa watamwona Mungu."
"New","40","5","9","	Heri kwa wanaotafuta amani. Kwa kuwa wataitwa watoto wa Mungu."
"New","40","5","10","Heri kwa wanaoteswa kwa sababu ya kutenda haki. Kwa kuwa ufalme wa Mungu ni wao."
"New","40","5","11","Heri kwenu ninyi pale watu watakapowatukana na kuwatesa. Watakapodanganya na akasema kila neno baya juu yenu kwa kuwa mnanifuata mimi."
"New","40","5","12","Furahini na kushangilia kwa sababu thawabu kuu inawasubiri mbinguni. Furahini kwa kuwa ninyi ni kama manabii walioishi zamani. Watu waliwatendea wao mambo mabaya kama haya pia."
"New","40","5","13","Mnahitajika kama chumvi inavyohitajiwa na wale waliopo duniani. Lakini chumvi ikipoteza ladha yake, haiwezi kufanywa chumvi tena. Haina manufaa yo yote isipokuwa hutupwa nje na kukanyagwa na watu."
"New","40","5","14","Ninyi ni nuru inayong'aa ili ulimwengu uweze kuiona. Ni kama mji uliojengwa juu ya kilima unavyoonekana wazi."
"New","40","5","15","Watu hawawashi taa na kuificha kwenye chungu. Bali huiweka kwenye kinara cha taa ili nuru iangaze kwa kila mtu."
"New","40","5","16","Kwa namna hiyo hiyo mnapaswa kuwa nuru kwa ajili ya watu wengine. Hivyo ishini katika namna ambayo watakapoyaona matendo yenu mema, watamtukuza Baba yenu wa mbinguni."
"New","40","5","17","Msifikiri kwamba nimekuja kuiharibu Sheria ya Musa au mafundisho ya manabii. Sikuja kuyaharibu mafundisho yao bali kuyakamilisha."
"New","40","5","18","Ninawahakikishia kuwa hakuna jambo litakaloondolewa katika sheria mpaka mbingu na nchi zitakapopita. Hakuna hata herufi ndogo ama nukta katika Sheria ya Musa itakayotoweka mpaka hapo itakapotimizwa."
"New","40","5","19","Kila mtu anapaswa kutii kila amri iliyo katika sheria, hata ile isiyoonekana kuwa ya muhimu. Kila atakayevunja mojawapo ya amri hizi ndogo na kuwafundisha wengine kuzivunja atahesabiwa kuwa ni mdogo sana katika ufalme wa Mungu. Lakini kila anayeitii na kuwafundisha wengine kuitii sheria atakuwa mkuu katika ufalme wa Mungu."
"New","40","5","20","Ninawambia, ni lazima muitii sheria ya Mungu kwa kiwango bora kuliko kile cha walimu wa sheria na Mafarisayo. La sivyo, hamtaweza kuingia katika ufalme wa Mungu."
"New","40","5","21","Mmesikia kuwa hapo kale baba zetu waliambiwa, ‘Usimwue yeyote. Na yeyote atakayeua atahukumiwa.’"
"New","40","5","22","Lakini ninawaambia, msimkasirikie mtu yeyote kwa sababu mkifanya hivyo mtahukumiwa. Na mkimtukana mtu yeyote, vivyo hivyo mtahukumiwa na baraza kuu. Na ukimwita mtu kuwa ni mjinga, utakuwa katika hatari ya kutupwa kwenye moto wa Jehanamu."
"New","40","5","23","Unapokwenda kutoa sadaka yako madhabahuni na ukakumbuka kuwa kuna mtu ana jambo dhidi yako."
"New","40","5","24","Unapaswa kuiacha sadaka yako kwenye madhabahu na uende kupatana na mtu huyo. Ukiisha patana naye ndipo urudi na kuitoa sadaka hiyo."
"New","40","5","25","Akiwepo mtu anayetaka kukushtaki, patana naye haraka. Jitahidi kufanya hivyo kabla ya kufika mahakamani, hata kama bado mpo njiani. Usipofanya hivyo anaweza kukupeleka kwa hakimu. Na hakimu atakupeleka kwa walinzi watakaokufunga gerezani."
"New","40","5","26","Ninakuhakikishia kuwa hautatoka huko mpaka umelipa kila kitu unachodaiwa."
"New","40","5","27","Mmesikia ilisemwa kuwa, ‘Usizini’."
"New","40","5","28","Lakini ninawaambia kuwa mwanaume akimwangalia mwanamke na akamtamani, amekwisha kuzini naye katika akili yake."
"New","40","5","29","Jicho la kuume likikufanya utende dhambi, liondoe na ulitupe. Ni bora kupoteza sehemu moja ya mwili wako kuliko mwili wako wote ukatupwa Jehanamu."
"New","40","5","30","Na mkono wako wa kuume ukikufanya utende dhambi, uukate na kuutupa. Ni bora kupoteza sehemu moja ya mwili wako kuliko mwili wako wote kutupwa Jehanamu."
"New","40","5","31","Ilisemwa pia kuwa, ‘Kila anayemtaliki mkewe ni lazima ampe hati ya talaka.’"
"New","40","5","32","Lakini ninawaambia kuwa, kila atakayemtaliki mkewe kutokana na sababu isiyohusiana na uzinzi, anamfanya mke wake kuwa mzinzi. Na kila atakayemwoa mwanamke aliyetalikiwa, atakuwa anazini."
"New","40","5","33","Pia, mmesikia hapo kale baba zetu waliambiwa, ‘Unaweka kiapo, usishindwe kutimiza kile ulichoapa kufanya. Timiza kiapo ulichoweka mbele za Bwana.’"
"New","40","5","34","Lakini ninawaambia mnapoweka ahadi, msiape kwa jina la mbingu, kwa sababu mbingu ni kiti cha enzi cha Mungu."
"New","40","5","35","Na usiape kwa jina la dunia kwa sababu, dunia ni mahali pa kuweka miguu yake. Wala msiape kwa jina la mji wa Yerusalemu, kwa sababu nao ni mali yake Mungu, aliye Mfalme Mkuu."
"New","40","5","36","Pia usiape kwa jina la kichwa chako kana kwamba ni uthibitisho kuwa utatimiza kiapo, kwa sababu huwezi kuufanya hata unywele mmoja wa kichwa chako kuwa mweusi au mweupe."
"New","40","5","37","Sema ‘ndiyo’ tu kama una maana ya ndiyo na ‘hapana’ tu kama una maana ya hapana. Ukisema zaidi ya hivyo, utakuwa unatoa kwa Yule Mwovu."
"New","40","5","38","Mmesikia ilisemwa, ‘Jicho kwa jicho na jino kwa jino.’"
"New","40","5","39","Lakini ninawaambia msishindane na yeyote anayetaka kuwadhuru. Mtu akikupiga shavu la kulia mgeuzie na la kushoto pia."
"New","40","5","40","Mtu akitaka kukushitaki ili akunyang'anye shati, mpe na koti pia."
"New","40","5","41","Askari akikulazimisha kwenda naye maili moja, nenda maili mbili pamoja naye."
"New","40","5","42","Mpe kila anayekuomba, usimkatalie anayetaka kuazima kitu kwako."
"New","40","5","43","Mmesikia ilisemwa kuwa, ‘Wapende rafiki zako na wachukie adui zako.’"
"New","40","5","44","Lakini ninawaambia wapendeni adui zenu na waombeeni wale wanaowatendea vibaya."
"New","40","5","45","Mkifanya hivi mtakuwa watoto halisi walio kama Baba yenu wa mbinguni. Yeye huwaangazia jua watu wote, bila kujali ikiwa ni wema au wabaya. Huwanyeshea mvua wenye haki na wasio haki."
"New","40","5","46","Ikiwa mnawapenda wale wanaowapenda ninyi, kwa nini mpate thawabu toka kwa Mungu? Hata watoza ushuru hufanya hivyo."
"New","40","5","47","Na ikiwa mnakuwa wema kwa rafiki zenu tu, ninyi si bora kuliko wengine. Hata watu wasiomjua Mungu ni wakarimu kwa rafiki zao pia."
"New","40","5","48","Ninalosema ni kuwa, mkue hata kufikia upendo kamili alionao baba yenu wa Mbinguni kwa watu wote."
"New","40","6","1","Mnapofanya jambo jema, kuweni waangalifu msilifanye mbele za watu wengine ili wawaone. Mtakapofanya hivyo hamtapata thawabu kutoka kwa Baba yenu wa mbinguni."
"New","40","6","2","Unapowapa maskini na wahitaji, usilipigie mbiu sana jambo hilo. Maana hivyo ndivyo wanavyofanya wanafiki kwenye makusanyiko. Wao hupiga mbiu kabla ya kutoa ili watu wawaone, kwa kuwa hutaka kila mtu awasifu. Ukweli ni kuwa, hiyo ndiyo thawabu yote waliyokwishapata."
"New","40","6","3","Hivyo unapowapa maskini, mtu yeyote asijue unachofanya."
"New","40","6","4","Kutoa kwako kunapaswa kufanyika sirini kwa kuwa Baba yako huona mambo yanayofanywa sirini, naye atakupa thawabu."
"New","40","6","5","Mnapoomba, msiwe kama wanafiki. Wanapenda kusimama kwenye masinagogi na kwenye pembe za mitaa na kuomba kwa kupaza sauti. Wanapenda kuonwa na watu. Ukweli ni kuwa hiyo ndiyo thawabu yote watakayopata."
"New","40","6","6","Lakini unapoomba, unapaswa kuingia katika chumba chako cha ndani na ufunge mlango. Kisha mwombe Baba yako aliye mahali pa siri. Yeye anayaona mambo yanayofanyika katika siri na hivyo atakupa thawabu."
"New","40","6","7","Na unapoomba usiwe kama watu wasiomjua Mungu. Wao kila wanapoomba wanarudia maneno yale yale, tena na tena, wakidhani kuwa wanapoyarudia maneno hayo mara nyingi watasikiwa na Mungu na kujibiwa maombi yao."
"New","40","6","8","Msiwe kama wao. Baba yenu anajua yale mnayohitaji kabla hamjamwomba."
"New","40","6","9","Hivyo, hivi ndivyo mnapaswa kuomba: ‘Baba yetu uliye mbinguni, Jina lako lipewe utukufu."
"New","40","6","10","Ufalme wako uje. Mapenzi yako yafanyike hapa dunia, kama yanavyofanyika huko mbinguni."
"New","40","6","11","Utupe leo chakula tunachohitaji."
"New","40","6","12","Utusamehe dhambi zetu, kama tunavyowasamehe wale wanaotukosea."
"New","40","6","13","Usiruhusu tukajaribiwa, lakini utuokoe na Yule Mwovu.’"
"New","40","6","14","Mkiwasemehe wengine makosa waliyowatendea, Baba yenu wa mbinguni naye atawasamehe makosa yenu pia."
"New","40","6","15","Lakini msipowasamehe wengine, Baba Yenu wa mbinguni hatawasamehe ninyi."
"New","40","6","16","Mnapofunga, msijionyeshe kuwa na huzuni kama wanafiki wanavyofanya. Hukunja nyuso zao kwa kuonesha kuwa wana huzuni ili watu wawaone kuwa wamefunga. Ukweli ni kuwa wamekwishapata thawabu yao yote."
"New","40","6","17","Hivyo unapofunga, nawa uso wako na ujiweke katika mwonekano mzuri,"
"New","40","6","18","ili watu wasijue kuwa umefunga, isipokuwa Baba yako, aliye nawe hata sirini. Anaweza kuona yanayofanywa sirini, naye atakupa thawabu."
"New","40","6","19","Msijiwekee hazina hapa duniani, mahali nondo na kutu huiharibu. Na wezi wanaweza kuvunja nyumba yako na kuziiba."
"New","40","6","20","Badala yake jiwekeeni hazina mbinguni ambako haziwezi kuharibiwa na nondo wala kutu na ambako wezi hawawezi kuvunja na kuziiba."
"New","40","6","21","Kwa kuwa roho yako itakuwa mahali ilipo hazina yako."
"New","40","6","22","Jinsi unavyowaangalia watu wengine ndivyo inavyoonyesha jinsi wewe mwenyewe ulivyo ndani yako. Ukiwaangalia watu kwa nia njema utajawa na nuru ndani yako."
"New","40","6","23","Lakini ukiwaangalia watu kwa nia mbaya, utajawa na giza ndani yako. Na ikiwa yote yanayoonekana ndani yako ni giza peke yake, basi unalo giza baya zaidi!"
"New","40","6","24","Hamwezi kuwatumikia mabwana wawili kwa wakati mmoja. Mtamchukia mmoja na kumpenda yule mwingine au mtakuwa waaminifu kwa mmoja na kumdharau yule mwingine. Hamwezi kumtumikia Mungu pamoja na pesa."
"New","40","6","25","Kwa hiyo ninawaambia, msiyahangaikie mahitaji ya mwili; mtakula nini, mtakunywa nini au mtavaa nini. Uhai ni zaidi ya chakula na mavazi."
"New","40","6","26","Waangalieni ndege wa angani. Hawapandi, hawavuni wala kutunza chakula ghalani, lakini Baba yenu wa mbinguni huwalisha. Je, hamjui kuwa ninyi mna thamani zaidi ya ndege?"
"New","40","6","27","Hamwezi kujiongezea muda wa kuishi kwa kujisumbua."
"New","40","6","28","Na kwa nini mna wasiwasi kuhusu mavazi? Yaangalieni maua ya kondeni. Yatazameni namna yanavyomea. Hayafanyi kazi wala kujitengenezea mavazi."
"New","40","6","29","Lakini ninawaambia kuwa hata Suleimani, mfalme mkuu na tajiri, hakuvikwa vizuri kama mojawapo ya maua haya."
